,central_pressure,radius,mass
244,41.282803081006655,4.861535855366044,0.29939840348203905
245,44.358959104453426,4.975095971054871,0.3222799121535221
246,47.66433250594547,5.087629100154207,0.34625887395713567
247,51.216003240464744,5.198812857291723,0.37130068931143617
248,55.03232396257952,5.308322738662286,0.3973587942231327
249,59.13301486066557,5.415823175352641,0.4243730168913997
250,63.53926555762691,5.5209826312488035,0.45227167383537975
251,68.27384460466862,5.62346760298008,0.48096962757656053
252,73.36121713391304,5.722944858672854,0.5103687751587653
253,78.82767127781052,5.819099486649525,0.5403610116145424
254,84.70145400859319,5.911622294708705,0.5708271111370028
255,91.01291709970089,6.000214005202358,0.6016382034883455
256,97.79467396340848,6.084602654723383,0.6326593452959547
257,105.08176817508904,6.164537729081846,0.663749671211333
258,112.91185455492976,6.23978775052666,0.6947636146278496
259,121.32539374281241,6.310152454719188,0.7255551224916976
260,130.3658612717902,6.375455966853408,0.7559777440750545
261,140.07997222050983,6.435559649970134,0.7858891210741139
262,150.51792260543968,6.4903562007007665,0.8151508147633066
263,161.73364876024726,6.539755032141424,0.8436273363286557
264,173.78510604263212,6.583719046086947,0.8711999143089117
265,186.73456830878166,6.622235867408253,0.8977510264938187
266,200.6489497029334,6.655329817168167,0.9231804419066377
267,215.60015042483778,6.683052126035423,0.9473972388296169
268,231.6654282618102,6.705458563151253,0.9703192726674956
269,248.92779780521488,6.722656193863503,0.9918805881045172
270,267.47645941424577,6.734775636018997,1.0120299050963817
271,287.4072601436153,6.741969112274275,1.0307278058614988
272,308.82318901691104,6.744392215123635,1.0479427459732757
273,331.83490920486213,6.742248171016787,1.0636664511103338
274,356.5613298584574,6.735703824626993,1.0778838106462374
275,383.1302205517571,6.724982176815469,1.0906068109924019
276,411.6788715094487,6.7102833016442975,1.10184273682038
277,442.3548030307314,6.691881464520062,1.1116316703731033
278,475.316527775378,6.669928767245231,1.119985371183775
279,510.73436985095,6.644730912360282,1.1269571674684855
280,548.7913449336598,6.616477391596854,1.1325832992040217
281,589.6841059707591,6.585398549124214,1.1369086447346852
282,633.6239593511933,6.551708045075886,1.1399832987042982
283,680.837956795449,6.51567633818833,1.141875624799081
284,731.5700686067006,6.477475859209757,1.1426273587094173
285,786.0824443458673,6.437337639437854,1.142303456852
286,844.656767444892,6.3955231218076785,1.1409788060778034
287,907.5957107579758,6.352143398680009,1.138687580546019
288,975.2245005720874,6.307462760471338,1.135507625759583
289,1047.8925971584817,6.261609672733723,1.1314871748166189
290,1125.9755005492498,6.214858232500249,1.1267070249716018
291,1209.876690869866,6.1672804943653965,1.1212008988231816
292,1300.0297132541305,6.119089408119526,1.1150375682293905
293,1396.9004181149244,6.070448416403307,1.108274125693514
294,1500.9893683470011,6.02149777657369,1.1009622855195027
295,1612.8344259006333,5.9723742967750475,1.0931540121323433
296,1733.013531091752,5.923216154628497,1.0848980803461774
297,1862.1476890102906,5.87414657291922,1.0762438016266085
298,2000.9041784583612,5.825301335305887,1.0672379904388436
299,2150.0,5.776788903416139,1.0579285056675674
