,central_pressure_1,central_pressure_2,central_density_1,central_density_2,radius_1,radius_2,mass_1,mass_2,central_density,mass_1__in_GeV,dimensionless_mass_1,central_density_1_in_GEV4,dimensionless_central_density_1
95,127516.77852385234,500.67,243539.96890796284,1730.01,1.442074095701375,0.6608697047616665,0.24077354548025592,0.0005508614298685271,245269.97890796285,2.6846250321048536e+56,132.7656920426061,1.8687298015248393,2.3070738290430112e-06
96,128859.06040304026,500.67,245491.26909761355,1730.01,1.4403919223832233,0.6576404586612054,0.2404475767962294,0.0005429227992617882,247221.27909761356,2.680990481277958e+56,132.58594863336788,1.8837025094235553,2.3255586536093276e-06
97,130201.34228222819,500.67,247439.40602559206,1730.01,1.4387357489826635,0.6544600959262719,0.24012487828825513,0.0005351777141940748,249169.41602559207,2.677392392914045e+56,132.40800844211114,1.8986509449969389,2.3440135123419e-06
98,131543.6241614161,500.67,249384.43737023673,1730.01,1.4371049215388325,0.6513273745942258,0.23980539713731175,0.0005276195398780049,251114.44737023674,2.673830178081026e+56,132.23184234373448,1.9135755508221577,2.3624389516322936e-06
99,132885.90604060402,500.67,251326.42080988624,1730.01,1.4354990383381856,0.6482410970405189,0.23948908173474126,0.0005202419341089184,253056.43080988625,2.6703032613423654e+56,132.05742188054683,1.928476769476383,2.3808355178720777e-06
100,134228.18791979196,500.67,253265.41371752022,1730.01,1.4339172155431834,0.6452001078350933,0.23917588187832725,0.000513038831249299,254995.42371752023,2.666811082943349e+56,131.88471937038727,1.9433550411937053,2.39920375456013e-06
101,135570.46979897987,500.67,255201.4634569682,1730.01,1.4323592412611474,0.64220329181321,0.23886574828316592,0.0005060044275583972,256931.4734569682,2.6633530933573003e+56,131.71370763691328,1.95821072940605,2.4175441103778397e-06
102,136912.75167816778,500.67,257134.60537468374,1730.01,1.4308243470031756,0.6392495722511129,0.23855863262784885,0.0004991331674515361,258864.61537468375,2.6599287538005147e+56,131.54436003506626,1.973044105333667,2.435856920165021e-06
103,138255.03355735572,500.67,259064.8741059023,1730.01,1.4293122228257449,0.6363379090666784,0.2382544876610778,0.0004924197303334502,260794.8841059023,2.6565375374210174e+56,131.37665050986035,1.9878554347394897,2.4541425120240612e-06
104,139597.31543654363,500.67,260992.30428585937,1730.01,1.4278225315177786,0.6334672971859473,0.2379532671289286,0.00048585901852993485,262722.31428585935,2.6531789284875544e+56,131.21055355627496,2.0026449833864524,2.4724012140573486e-06
105,140939.59731573155,500.67,262916.93054979027,1730.01,1.4263543089037487,0.6306367651573974,0.23765492555538198,0.0004794461460859015,264646.9405497903,2.6498524199425094e+56,131.0460440982363,2.0174130170374887,2.49063335436727e-06
106,142281.87919491946,500.67,264838.7875329308,1730.01,1.4249075795136044,0.6278453736770574,0.2373594185402314,0.00047317642804744803,266568.7975329308,2.6465575167235803e+56,130.883097652888,2.0321598014555344,2.5088392610562155e-06
107,143624.1610741074,500.67,266757.90987051587,1730.01,1.4234814817396657,0.625092214318768,0.2370667027824717,0.00046704537038762527,268487.9198705159,2.6432937360245596e+56,130.72169034348772,2.04688560240352,2.527019262226568e-06
108,144966.4429532953,500.67,268674.33219778136,1730.01,1.4220757192631566,0.6223764081281065,0.2367767356252214,0.00046104866041249263,270404.34219778137,2.6400606022212185e+56,130.56179864847124,2.0615906856443824,2.545173685980719e-06
109,146308.72483248322,500.67,270588.08914996247,1730.01,1.4206900472974668,0.6196971042648544,0.23648947526272981,0.0004551821576766578,272318.0991499625,2.636857649179438e+56,130.40339951559918,2.0762753169410533,2.5633028604210536e-06
110,147651.00671167116,500.67,272499.2153622949,1730.01,1.4193237936307577,0.6170534790856522,0.23620488069508822,0.00044944188590400507,274229.22536229494,2.633684419750234e+56,130.24647033698392,2.0909397620564696,2.5814071136499625e-06
111,148993.28859085907,500.67,274407.7454700139,1730.01,1.4179768543740374,0.6144447352747927,0.2359229120925887,0.00044382402521769127,276137.7554700139,2.630540469832364e+56,130.09098915000192,2.105584286753562,2.5994867737698297e-06
112,150335.57047004698,500.67,276313.71410835476,1730.01,1.4166487393882397,0.6118700999321511,0.23564353038564811,0.00043832490431527173,278043.72410835477,2.6274253637999765e+56,129.93693441117242,2.120209156795265,2.617542168883043e-06
113,151677.85234923492,500.67,278217.15591255337,1730.01,1.4153388205409962,0.6093288245337023,0.23536669686654496,0.0004329409932771827,279947.1659125534,2.6243386700619764e+56,129.78428477654992,2.134814637944515,2.6355736270919937e-06
114,153020.13422842283,500.67,280118.10551784484,1730.01,1.4140470427836016,0.6068201834333122,0.235092373848443,0.00042766889722056995,281848.11551784485,2.62127996841014e+56,129.6330194651185,2.149400995964243,2.6535814764990655e-06
115,154362.41610761074,500.67,282016.59755946475,1730.01,1.4127727636576721,0.6043434731552774,0.23482052477734924,0.0004225053500132396,283746.60755946476,2.6182488512674443e+56,129.48311832052676,2.1639684966173847,2.6715660452066476e-06
116,155704.69798679865,500.67,283912.66667264845,1730.01,1.4115161862466963,0.601898011490094,0.23455111339643325,0.00041744720828098446,285642.67667264846,2.615244914370231e+56,129.33456135028268,2.1785174056668732,2.6895276613171276e-06
117,157046.9798659866,500.67,285806.3474926316,1730.01,1.4102761687191983,0.5994831366462043,0.23428410420882406,0.00041249144566831125,287536.3574926316,2.6122677619283887e+56,129.18732898094595,2.1930479888756436,2.7074666529328934e-06
118,158389.2617451745,500.67,287697.67465464945,1730.01,1.409053030300038,0.5970982064773479,0.23401946274543237,0.00040763514755888183,289427.68465464946,2.609317009611571e+56,129.0414022058084,2.2075605120066286,2.7253833481563317e-06
119,159731.5436243624,500.67,289586.6827939374,1730.01,1.4078463220149555,0.594742597716043,0.23375715487806112,0.0004028755060411247,291316.6927939374,2.6063922768903815e+56,128.89676220613444,2.2220552408227614,2.743278075089829e-06
120,161073.82550355035,500.67,291473.4065457311,1730.01,1.4066554720984037,0.5924157053452281,0.23349714724487733,0.0003982098152550434,293203.41654573113,2.6034931917803826e+56,128.75339058577163,2.236532441086978,2.761151161835775e-06
